cases,deaths,country,geoid,countryterritorycode,population,continentexp,date,date.int,log.cases,log.deaths,tot.cases,tot.deaths,cum.cases,cum.deaths,n.nonzero.rows,prop.zero.cases,prop.zero.deaths,delta.next.non0,max.gap,is.train,ctry.min.date.int,ctry.min.date,date.int.delta,ctry.first.log.cases,adj.log.cases
0,0,qatar,QA,QAT,2781677,Asia,2020-01-28,18289,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-01-29,18290,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-01-30,18291,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-01-31,18292,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-01,18293,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-02,18294,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-03,18295,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-04,18296,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-05,18297,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-06,18298,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-07,18299,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-08,18300,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-09,18301,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-10,18302,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-11,18303,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-12,18304,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-13,18305,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-14,18306,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-15,18307,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-16,18308,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-17,18309,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-18,18310,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-19,18311,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-20,18312,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-21,18313,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-22,18314,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-23,18315,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-24,18316,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-25,18317,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-26,18318,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-27,18319,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-28,18320,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-02-29,18321,-Inf,-Inf,6533,9,0,0,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
1,0,qatar,QA,QAT,2781677,Asia,2020-03-01,18322,0,-Inf,6533,9,1,0,48,0.563636363636364,0.927272727272727,1,3,FALSE,,,,,
2,0,qatar,QA,QAT,2781677,Asia,2020-03-02,18323,0.693147180559945,-Inf,6533,9,3,0,48,0.563636363636364,0.927272727272727,2,3,FALSE,,,,,
5,0,qatar,QA,QAT,2781677,Asia,2020-03-04,18325,1.6094379124341,-Inf,6533,9,8,0,48,0.563636363636364,0.927272727272727,3,3,FALSE,,,,,
3,0,qatar,QA,QAT,2781677,Asia,2020-03-07,18328,1.09861228866811,-Inf,6533,9,11,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
1,0,qatar,QA,QAT,2781677,Asia,2020-03-08,18329,0,-Inf,6533,9,12,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
3,0,qatar,QA,QAT,2781677,Asia,2020-03-09,18330,1.09861228866811,-Inf,6533,9,15,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
3,0,qatar,QA,QAT,2781677,Asia,2020-03-10,18331,1.09861228866811,-Inf,6533,9,18,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
6,0,qatar,QA,QAT,2781677,Asia,2020-03-11,18332,1.79175946922806,-Inf,6533,9,24,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
238,0,qatar,QA,QAT,2781677,Asia,2020-03-12,18333,5.47227067367148,-Inf,6533,9,262,0,48,0.563636363636364,0.927272727272727,2,2,FALSE,,,,,
58,0,qatar,QA,QAT,2781677,Asia,2020-03-14,18335,4.06044301054642,-Inf,6533,9,320,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
17,0,qatar,QA,QAT,2781677,Asia,2020-03-15,18336,2.83321334405622,-Inf,6533,9,337,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
64,0,qatar,QA,QAT,2781677,Asia,2020-03-16,18337,4.15888308335967,-Inf,6533,9,401,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
38,0,qatar,QA,QAT,2781677,Asia,2020-03-17,18338,3.63758615972639,-Inf,6533,9,439,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
3,0,qatar,QA,QAT,2781677,Asia,2020-03-18,18339,1.09861228866811,-Inf,6533,9,442,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
10,0,qatar,QA,QAT,2781677,Asia,2020-03-19,18340,2.30258509299405,-Inf,6533,9,452,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
8,0,qatar,QA,QAT,2781677,Asia,2020-03-20,18341,2.07944154167984,-Inf,6533,9,460,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
10,0,qatar,QA,QAT,2781677,Asia,2020-03-21,18342,2.30258509299405,-Inf,6533,9,470,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
11,0,qatar,QA,QAT,2781677,Asia,2020-03-22,18343,2.39789527279837,-Inf,6533,9,481,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
13,0,qatar,QA,QAT,2781677,Asia,2020-03-23,18344,2.56494935746154,-Inf,6533,9,494,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
7,0,qatar,QA,QAT,2781677,Asia,2020-03-24,18345,1.94591014905531,-Inf,6533,9,501,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
25,0,qatar,QA,QAT,2781677,Asia,2020-03-25,18346,3.2188758248682,-Inf,6533,9,526,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
11,0,qatar,QA,QAT,2781677,Asia,2020-03-26,18347,2.39789527279837,-Inf,6533,9,537,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
12,0,qatar,QA,QAT,2781677,Asia,2020-03-27,18348,2.484906649788,-Inf,6533,9,549,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
13,0,qatar,QA,QAT,2781677,Asia,2020-03-28,18349,2.56494935746154,-Inf,6533,9,562,0,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
28,1,qatar,QA,QAT,2781677,Asia,2020-03-29,18350,3.3322045101752,0,6533,9,590,1,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
44,0,qatar,QA,QAT,2781677,Asia,2020-03-30,18351,3.78418963391826,-Inf,6533,9,634,1,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
59,0,qatar,QA,QAT,2781677,Asia,2020-03-31,18352,4.07753744390572,-Inf,6533,9,693,1,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
88,1,qatar,QA,QAT,2781677,Asia,2020-04-01,18353,4.47733681447821,0,6533,9,781,2,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
54,0,qatar,QA,QAT,2781677,Asia,2020-04-02,18354,3.98898404656427,-Inf,6533,9,835,2,48,0.563636363636364,0.927272727272727,1,2,FALSE,,,,,
114,1,qatar,QA,QAT,2781677,Asia,2020-04-03,18355,4.7361984483945,0,6533,9,949,3,48,0.563636363636364,0.927272727272727,2,2,FALSE,,,,,
0,0,qatar,QA,QAT,2781677,Asia,2020-04-04,18356,-Inf,-Inf,6533,9,949,3,48,0.563636363636364,0.927272727272727,,,FALSE,,,,,
376,0,qatar,QA,QAT,2781677,Asia,2020-04-05,18357,5.9295891433899,-Inf,6533,9,1325,3,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
279,1,qatar,QA,QAT,2781677,Asia,2020-04-06,18358,5.63121178182137,0,6533,9,1604,4,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
228,0,qatar,QA,QAT,2781677,Asia,2020-04-07,18359,5.42934562895444,-Inf,6533,9,1832,4,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
225,2,qatar,QA,QAT,2781677,Asia,2020-04-08,18360,5.41610040220442,0.693147180559945,6533,9,2057,6,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
153,0,qatar,QA,QAT,2781677,Asia,2020-04-09,18361,5.03043792139244,-Inf,6533,9,2210,6,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
166,0,qatar,QA,QAT,2781677,Asia,2020-04-10,18362,5.11198778835654,-Inf,6533,9,2376,6,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
136,0,qatar,QA,QAT,2781677,Asia,2020-04-11,18363,4.91265488573605,-Inf,6533,9,2512,6,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
216,0,qatar,QA,QAT,2781677,Asia,2020-04-12,18364,5.37527840768417,-Inf,6533,9,2728,6,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
251,1,qatar,QA,QAT,2781677,Asia,2020-04-13,18365,5.52545293913178,0,6533,9,2979,7,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
252,0,qatar,QA,QAT,2781677,Asia,2020-04-14,18366,5.52942908751142,-Inf,6533,9,3231,7,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
197,0,qatar,QA,QAT,2781677,Asia,2020-04-15,18367,5.28320372873799,-Inf,6533,9,3428,7,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
283,0,qatar,QA,QAT,2781677,Asia,2020-04-16,18368,5.64544689764324,-Inf,6533,9,3711,7,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
392,0,qatar,QA,QAT,2781677,Asia,2020-04-17,18369,5.97126183979046,-Inf,6533,9,4103,7,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
560,0,qatar,QA,QAT,2781677,Asia,2020-04-18,18370,6.3279367837292,-Inf,6533,9,4663,7,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
345,1,qatar,QA,QAT,2781677,Asia,2020-04-19,18371,5.84354441703136,0,6533,9,5008,8,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
440,0,qatar,QA,QAT,2781677,Asia,2020-04-20,18372,6.08677472691231,-Inf,6533,9,5448,8,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
567,1,qatar,QA,QAT,2781677,Asia,2020-04-21,18373,6.34035930372775,0,6533,9,6015,9,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
518,0,qatar,QA,QAT,2781677,Asia,2020-04-22,18374,6.24997524225948,-Inf,6533,9,6533,9,48,0.563636363636364,0.927272727272727,1,1,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2019-12-31,18261,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-01,18262,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-02,18263,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-03,18264,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-04,18265,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-05,18266,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-06,18267,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-07,18268,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-08,18269,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-09,18270,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-10,18271,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-11,18272,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-12,18273,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-13,18274,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-14,18275,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-15,18276,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-16,18277,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-17,18278,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-18,18279,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-19,18280,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-20,18281,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-21,18282,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-22,18283,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-23,18284,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-24,18285,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-25,18286,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-26,18287,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-27,18288,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-28,18289,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-29,18290,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-30,18291,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-01-31,18292,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-01,18293,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-02,18294,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-03,18295,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-04,18296,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-05,18297,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-06,18298,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-07,18299,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-08,18300,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-09,18301,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-10,18302,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-11,18303,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-12,18304,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-13,18305,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-14,18306,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-15,18307,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-16,18308,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-17,18309,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-18,18310,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-19,18311,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-20,18312,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-21,18313,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-22,18314,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-23,18315,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-24,18316,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-25,18317,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-26,18318,-Inf,-Inf,9242,483,0,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
1,0,romania,RO,ROU,19473936,Europe,2020-02-27,18319,0,-Inf,9242,483,1,0,51,0.544642857142857,0.723214285714286,2,4,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-02-28,18320,-Inf,-Inf,9242,483,1,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
2,0,romania,RO,ROU,19473936,Europe,2020-02-29,18321,0.693147180559945,-Inf,9242,483,3,0,51,0.544642857142857,0.723214285714286,4,4,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-03-01,18322,-Inf,-Inf,9242,483,3,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
0,0,romania,RO,ROU,19473936,Europe,2020-03-02,18323,-Inf,-Inf,9242,483,3,0,51,0.544642857142857,0.723214285714286,,,FALSE,,,,,
1,0,romania,RO,ROU,19473936,Europe,2020-03-04,18325,0,-Inf,9242,483,4,0,51,0.544642857142857,0.723214285714286,2,2,TRUE,18325,2020-03-04,0,0,0
2,0,romania,RO,ROU,19473936,Europe,2020-03-06,18327,0.693147180559945,-Inf,9242,483,6,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,2,0.693147180559945,0.693147180559945
1,0,romania,RO,ROU,19473936,Europe,2020-03-07,18328,0,-Inf,9242,483,7,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,3,0,0
6,0,romania,RO,ROU,19473936,Europe,2020-03-08,18329,1.79175946922806,-Inf,9242,483,13,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,4,1.79175946922806,1.79175946922806
2,0,romania,RO,ROU,19473936,Europe,2020-03-09,18330,0.693147180559945,-Inf,9242,483,15,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,5,0.693147180559945,0.693147180559945
2,0,romania,RO,ROU,19473936,Europe,2020-03-10,18331,0.693147180559945,-Inf,9242,483,17,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,6,0.693147180559945,0.693147180559945
8,0,romania,RO,ROU,19473936,Europe,2020-03-11,18332,2.07944154167984,-Inf,9242,483,25,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,7,2.07944154167984,2.07944154167984
20,0,romania,RO,ROU,19473936,Europe,2020-03-12,18333,2.99573227355399,-Inf,9242,483,45,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,8,2.99573227355399,2.99573227355399
19,0,romania,RO,ROU,19473936,Europe,2020-03-13,18334,2.94443897916644,-Inf,9242,483,64,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,9,2.94443897916644,2.94443897916644
25,0,romania,RO,ROU,19473936,Europe,2020-03-14,18335,3.2188758248682,-Inf,9242,483,89,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,10,3.2188758248682,3.2188758248682
24,0,romania,RO,ROU,19473936,Europe,2020-03-15,18336,3.17805383034795,-Inf,9242,483,113,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,11,3.17805383034795,3.17805383034795
26,0,romania,RO,ROU,19473936,Europe,2020-03-16,18337,3.25809653802148,-Inf,9242,483,139,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,12,3.25809653802148,3.25809653802148
45,0,romania,RO,ROU,19473936,Europe,2020-03-17,18338,3.80666248977032,-Inf,9242,483,184,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,13,3.80666248977032,3.80666248977032
33,0,romania,RO,ROU,19473936,Europe,2020-03-18,18339,3.49650756146648,-Inf,9242,483,217,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,14,3.49650756146648,3.49650756146648
43,0,romania,RO,ROU,19473936,Europe,2020-03-19,18340,3.76120011569356,-Inf,9242,483,260,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,15,3.76120011569356,3.76120011569356
17,0,romania,RO,ROU,19473936,Europe,2020-03-20,18341,2.83321334405622,-Inf,9242,483,277,0,51,0.544642857142857,0.723214285714286,1,1,TRUE,18325,2020-03-04,16,2.83321334405622,2.83321334405622
